ATM_ID,BRANCH_ID,DATE,DATE1,BRA_WITHDRWLS,empty,BRA_DEPOSITS,B_WITHDRWLS_SCALED,B_DEPOSITS_SCALED,ATM_WITHDRWLS,ATM_WITHDRWLS_SCALED,DAY_OF_WEEK,DAY_IN_MONTH,MONTH,YEAR,ATM_WITHDRWLS_1WEEKAGO,ATM_WITHDRWLS_2WEEKAGO,AVG_ATM_WITHDRW_PREVMONTH,FIRSTWORKDAY,LASTWORKDAY,BRA_WITHDRWL_RATIO,AVG_BRA_WITHDRWL_PREVMONTH,IsSaturday,IsSunday,HOLIDAY
Z0241002,241,16/07/2006,,,0,,,,41730,0.12,1,16,7,2006,33370,37690,110237.097,1,0,,4923788.366,0,0,1
Z0951001,951,16/07/2006,,,0,,,,14320,0.04,1,16,7,2006,13840,34270,93939.032,1,0,,1268115.438,0,0,1
Z1031001,1031,16/07/2006,,,0,,,,8220,0.02,1,16,7,2006,3110,9690,31542.581,1,0,,1012322.203,0,0,1
Z1119001,1119,16/07/2006,,,0,,,,30550,0.09,1,16,7,2006,12160,30500,82321.774,1,0,,777303.5609,0,0,1
Z1899001,1899,16/07/2006,,,0,,,,12905,0.04,1,16,7,2006,6960,31380,72630.645,1,0,,704388.3673,0,0,1
Z0241002,241,15/07/2006,,,0,,,,100030,0.29,7,15,7,2006,61680,59920,106365.323,0,1,,4923788.366,0,1,1
Z0951001,951,15/07/2006,,,0,,,,31080,0.09,7,15,7,2006,30030,58345,92437.419,0,1,,1268115.438,0,1,1
Z1031001,1031,15/07/2006,,,0,,,,9870,0.03,7,15,7,2006,8860,13850,29918.71,0,1,,1012322.203,0,1,1
Z1119001,1119,15/07/2006,,,0,,,,48200,0.14,7,15,7,2006,26235,57265,76359.032,0,1,,777303.5609,0,1,1
Z1899001,1899,15/07/2006,,,0,,,,27840,0.08,7,15,7,2006,15530,46280,70105.323,0,1,,704388.3673,0,1,1
Z0241002,241,14/07/2006,14/07/2006,2788667.86,1,3017648.31,0.1322,0.1443,39300,0.12,6,14,7,2006,116700,49920,104529.516,0,0,0.0141,4923788.366,1,0,1
Z0951001,951,14/07/2006,14/07/2006,987279.65,1,885520.5,0.046,0.0416,34600,0.1,6,14,7,2006,90575,36645,91948.065,0,0,0.035,1268115.438,1,0,1
Z1031001,1031,14/07/2006,14/07/2006,750916.99,1,1007865.3,0.0347,0.0475,5945,0.02,6,14,7,2006,25750,9170,29071.613,0,0,0.0079,1012322.203,1,0,1
Z1119001,1119,14/07/2006,14/07/2006,504564.29,1,598058.14,0.023,0.0277,21140,0.06,6,14,7,2006,37685,25610,74385.484,0,0,0.0419,777303.5609,1,0,1
Z1899001,1899,14/07/2006,14/07/2006,222520.0,1,119811.03,0.0095,0.0047,23370,0.07,6,14,7,2006,50595,23735,68775.323,0,0,0.105,704388.3673,1,0,1
Z0241002,241,13/07/2006,13/07/2006,2555527.41,1,2686693.12,0.121,0.1283,43800,0.13,5,13,7,2006,105715,48280,101847.419,0,0,0.0171,4923788.366,0,0,1
Z0951001,951,13/07/2006,13/07/2006,840402.03,1,638644.62,0.039,0.0297,30610,0.09,5,13,7,2006,62265,31940,92178.065,0,0,0.0364,1268115.438,0,0,1
Z1031001,1031,13/07/2006,13/07/2006,471145.3,1,617795.01,0.0214,0.0287,9140,0.03,5,13,7,2006,23160,12670,28368.065,0,0,0.0194,1012322.203,0,0,1
Z1119001,1119,13/07/2006,13/07/2006,301472.56,1,323514.92,0.0132,0.0145,16695,0.05,5,13,7,2006,42445,38835,72772.097,0,0,0.0554,777303.5609,0,0,1
Z1899001,1899,13/07/2006,13/07/2006,337687.51,1,215321.07,0.015,0.0093,18345,0.05,5,13,7,2006,73150,29735,67244.194,0,0,0.0543,704388.3673,0,0,1
Z0241002,241,12/07/2006,12/07/2006,3474361.55,1,3686746.01,0.165,0.1765,55910,0.16,4,12,7,2006,275705,86450,104196.29,0,0,0.0161,4923788.366,0,0,1
Z0951001,951,12/07/2006,12/07/2006,1021353.26,1,746448.69,0.0477,0.0349,25910,0.08,4,12,7,2006,116300,36320,96690.0,0,0,0.0254,1268115.438,0,0,1
Z1031001,1031,12/07/2006,12/07/2006,638561.69,1,889972.38,0.0294,0.0418,7090,0.02,4,12,7,2006,69420,21605,29658.065,0,0,0.0111,1012322.203,0,0,1
Z1119001,1119,12/07/2006,12/07/2006,343947.59,1,344746.07,0.0153,0.0155,11080,0.03,4,12,7,2006,106280,46970,79129.516,0,0,0.0322,777303.5609,0,0,1
Z1899001,1899,12/07/2006,12/07/2006,313350.81,1,172558.89,0.0138,0.0072,13445,0.04,4,12,7,2006,134665,41680,70006.935,0,0,0.0429,704388.3673,0,0,1
Z0241002,241,11/07/2006,11/07/2006,4057517.27,1,3973952.91,0.1929,0.1903,55870,0.16,3,11,7,2006,149620,126610,106520.323,0,0,0.0138,4923788.366,0,0,1
Z0951001,951,11/07/2006,11/07/2006,693081.85,1,615187.04,0.032,0.0286,27615,0.08,3,11,7,2006,90740,74855,99001.613,0,0,0.0398,1268115.438,0,0,1
Z1031001,1031,11/07/2006,11/07/2006,954085.41,1,1157309.55,0.0444,0.0547,5000,0.01,3,11,7,2006,29730,37355,30532.258,0,0,0.0052,1012322.203,0,0,1
Z1119001,1119,11/07/2006,11/07/2006,582565.33,1,475905.09,0.0267,0.0219,18250,0.05,3,11,7,2006,59785,86720,79717.097,0,0,0.0313,777303.5609,0,0,1
Z1899001,1899,11/07/2006,11/07/2006,301105.95,1,187443.93,0.0132,0.008,16845,0.05,3,11,7,2006,78730,81655,70926.129,0,0,0.0559,704388.3673,0,0,1
Z0241002,241,10/07/2006,10/07/2006,4680851.65,1,4362630.91,0.2227,0.209,62950,0.18,2,10,7,2006,159280,256400,104289.355,0,0,0.0134,4923788.366,0,0,1
Z0951001,951,10/07/2006,10/07/2006,1138307.49,1,757172.67,0.0533,0.0354,60430,0.18,2,10,7,2006,92080,153720,98657.258,0,0,0.0531,1268115.438,0,0,1
Z1031001,1031,10/07/2006,10/07/2006,887357.36,1,1239377.12,0.0413,0.0586,11900,0.03,2,10,7,2006,25730,125345,29855.484,0,0,0.0134,1012322.203,0,0,1
Z1119001,1119,10/07/2006,10/07/2006,719636.85,1,662252.14,0.0332,0.0308,23320,0.07,2,10,7,2006,60305,224715,77721.29,0,0,0.0324,777303.5609,0,0,1
Z1899001,1899,10/07/2006,10/07/2006,478001.22,1,264669.87,0.0217,0.0117,21710,0.06,2,10,7,2006,143415,175210,70197.258,0,0,0.0454,704388.3673,0,0,1
Z0241002,241,09/07/2006,,,0,,,,33370,0.1,1,9,7,2006,37690,49260,104164.194,1,0,,4923788.366,0,0,1
Z0951001,951,09/07/2006,,,0,,,,13840,0.04,1,9,7,2006,34270,49660,99007.258,1,0,,1268115.438,0,0,1
Z1031001,1031,09/07/2006,,,0,,,,3110,0.01,1,9,7,2006,9690,26225,30103.871,1,0,,1012322.203,0,0,1
Z1119001,1119,09/07/2006,,,0,,,,12160,0.04,1,9,7,2006,30500,41250,77582.097,1,0,,777303.5609,0,0,1
Z1899001,1899,09/07/2006,,,0,,,,6960,0.02,1,9,7,2006,31380,71975,70489.032,1,0,,704388.3673,0,0,1
Z0241002,241,08/07/2006,,,0,,,,61680,0.18,7,8,7,2006,59920,156870,104049.355,0,1,,4923788.366,0,1,1
Z0951001,951,08/07/2006,,,0,,,,30030,0.09,7,8,7,2006,58345,80765,98402.258,0,1,,1268115.438,0,1,1
Z1031001,1031,08/07/2006,,,0,,,,8860,0.03,7,8,7,2006,13850,48815,30234.516,0,1,,1012322.203,0,1,1
Z1119001,1119,08/07/2006,,,0,,,,26235,0.08,7,8,7,2006,57265,132360,77461.29,0,1,,777303.5609,0,1,1
Z1899001,1899,08/07/2006,,,0,,,,15530,0.05,7,8,7,2006,46280,111785,70108.548,0,1,,704388.3673,0,1,1
Z0241002,241,07/07/2006,07/07/2006,3941747.55,1,3882342.98,0.1873,0.1859,116700,0.34,6,7,7,2006,49920,182875,104541.29,0,0,0.0296,4923788.366,1,0,1
Z0951001,951,07/07/2006,07/07/2006,917114.18,1,814414.91,0.0427,0.0382,90575,0.27,6,7,7,2006,36645,110040,98644.355,0,0,0.0988,1268115.438,1,0,1
Z1031001,1031,07/07/2006,07/07/2006,714563.61,1,782944.79,0.033,0.0366,25750,0.08,6,7,7,2006,9170,68800,30394.839,0,0,0.036,1012322.203,1,0,1
Z1119001,1119,07/07/2006,07/07/2006,722334.46,1,563396.45,0.0334,0.0261,37685,0.11,6,7,7,2006,25610,198435,77595.806,0,0,0.0522,777303.5609,1,0,1
Z1899001,1899,07/07/2006,07/07/2006,629070.31,1,349342.86,0.0289,0.0158,50595,0.15,6,7,7,2006,23735,149060,69758.71,0,0,0.0804,704388.3673,1,0,1
Z0241002,241,06/07/2006,06/07/2006,3751236.13,1,3570613.1,0.1782,0.1709,105715,0.31,5,6,7,2006,48280,202370,104297.419,0,0,0.0282,4923788.366,0,0,1
Z0951001,951,06/07/2006,06/07/2006,1113905.93,1,981706.82,0.0521,0.0462,62265,0.18,5,6,7,2006,31940,107820,98464.839,0,0,0.0559,1268115.438,0,0,1
Z1031001,1031,06/07/2006,06/07/2006,754942.78,1,878923.48,0.0349,0.0413,23160,0.07,5,6,7,2006,12670,70570,30677.097,0,0,0.0307,1012322.203,0,0,1
Z1119001,1119,06/07/2006,06/07/2006,504681.19,1,474948.77,0.023,0.0218,42445,0.12,5,6,7,2006,38835,151810,77560.161,0,0,0.0841,777303.5609,0,0,1
Z1899001,1899,06/07/2006,06/07/2006,716004.28,1,391270.83,0.0331,0.0178,73150,0.21,5,6,7,2006,29735,128915,69763.226,0,0,0.1022,704388.3673,0,0,1
Z0241002,241,05/07/2006,05/07/2006,5012511.24,1,3837615.45,0.2385,0.1837,275705,0.81,4,5,7,2006,86450,239960,105363.065,0,0,0.055,4923788.366,0,0,1
Z0951001,951,05/07/2006,05/07/2006,1091696.4,1,705470.23,0.051,0.0329,116300,0.34,4,5,7,2006,36320,132400,99874.355,0,0,0.1065,1268115.438,0,0,1
Z1031001,1031,05/07/2006,05/07/2006,1066258.07,1,948826.77,0.0498,0.0446,69420,0.2,4,5,7,2006,21605,74960,31100.968,0,0,0.0651,1012322.203,0,0,1
Z1119001,1119,05/07/2006,05/07/2006,757285.63,1,692606.29,0.035,0.0323,106280,0.31,4,5,7,2006,46970,231880,77855.323,0,0,0.1403,777303.5609,0,0,1
Z1899001,1899,05/07/2006,05/07/2006,1189045.02,1,625883.37,0.0557,0.0291,134665,0.39,4,5,7,2006,41680,155435,70347.742,0,0,0.1133,704388.3673,0,0,1
Z0241002,241,04/07/2006,04/07/2006,4299700.35,1,4108718.66,0.2044,0.1968,149620,0.44,3,4,7,2006,126610,127200,106016.774,0,0,0.0348,4923788.366,0,0,1
Z0951001,951,04/07/2006,04/07/2006,1672719.94,1,1203342.32,0.0788,0.0569,90740,0.27,3,4,7,2006,74855,97705,100851.613,0,0,0.0542,1268115.438,0,0,1
Z1031001,1031,04/07/2006,04/07/2006,909744.62,1,939589.34,0.0423,0.0442,29730,0.09,3,4,7,2006,37355,58990,31468.71,0,0,0.0327,1012322.203,0,0,1
Z1119001,1119,04/07/2006,04/07/2006,688986.62,1,611708.82,0.0318,0.0284,59785,0.17,3,4,7,2006,86720,155300,77991.129,0,0,0.0868,777303.5609,0,0,1
Z1899001,1899,04/07/2006,04/07/2006,1170253.91,1,633523.22,0.0548,0.0294,78730,0.23,3,4,7,2006,81655,88850,70517.097,0,0,0.0673,704388.3673,0,0,1
Z0241002,241,03/07/2006,03/07/2006,6563334.98,1,5666378.77,0.3127,0.2718,159280,0.47,2,3,7,2006,256400,164020,106533.226,0,0,0.0243,4923788.366,0,0,1
Z0951001,951,03/07/2006,03/07/2006,2459129.57,1,2016182.8,0.1164,0.096,92080,0.27,2,3,7,2006,153720,113755,101078.71,0,0,0.0374,1268115.438,0,0,1
Z1031001,1031,03/07/2006,03/07/2006,1350138.95,1,1168332.17,0.0634,0.0552,25730,0.08,2,3,7,2006,125345,75450,32210.968,0,0,0.0191,1012322.203,0,0,1
Z1119001,1119,03/07/2006,03/07/2006,869058.91,1,631756.1,0.0404,0.0294,60305,0.18,2,3,7,2006,224715,208015,78679.677,0,0,0.0694,777303.5609,0,0,1
Z1899001,1899,03/07/2006,03/07/2006,1623159.56,1,800089.49,0.0764,0.0375,143415,0.42,2,3,7,2006,175210,118845,70502.419,0,0,0.0884,704388.3673,0,0,1
Z0241002,241,02/07/2006,,,0,,,,37690,0.11,1,2,7,2006,49260,67210,108487.742,1,0,,4923788.366,0,0,1
Z0951001,951,02/07/2006,,,0,,,,34270,0.1,1,2,7,2006,49660,43940,101249.032,1,0,,1268115.438,0,0,1
Z1031001,1031,02/07/2006,,,0,,,,9690,0.03,1,2,7,2006,26225,18250,33010.968,1,0,,1012322.203,0,0,1
Z1119001,1119,02/07/2006,,,0,,,,30500,0.09,1,2,7,2006,41250,51930,78980.0,1,0,,777303.5609,0,0,1
Z1899001,1899,02/07/2006,,,0,,,,31380,0.09,1,2,7,2006,71975,42965,70819.839,1,0,,704388.3673,0,0,1
Z0241002,241,01/07/2006,,,0,,,,59920,0.18,7,1,7,2006,156870,115565,106803.387,0,1,,4923788.366,0,1,1
Z0951001,951,01/07/2006,,,0,,,,58345,0.17,7,1,7,2006,80765,54555,97542.903,0,1,,1268115.438,0,1,1
Z1031001,1031,01/07/2006,,,0,,,,13850,0.04,7,1,7,2006,48815,33710,33176.452,0,1,,1012322.203,0,1,1
Z1119001,1119,01/07/2006,,,0,,,,57265,0.17,7,1,7,2006,132360,116620,78076.452,0,1,,777303.5609,0,1,1
Z1899001,1899,01/07/2006,,,0,,,,46280,0.14,7,1,7,2006,111785,62630,69106.613,0,1,,704388.3673,0,1,1
Z0241002,241,30/06/2006,30/06/2006,4750827.77,1,5829849.84,0.226,0.2797,49920,0.15,6,30,6,2006,182875,116180,106462.581,0,0,0.0105,4564380.429,1,0,1
Z0951001,951,30/06/2006,30/06/2006,1473472.69,1,1612141.56,0.0693,0.0766,36645,0.11,6,30,6,2006,110040,80085,96459.839,0,0,0.0249,1060209.161,1,0,1
Z1031001,1031,30/06/2006,30/06/2006,1164383.73,1,1463430.38,0.0545,0.0694,9170,0.03,6,30,6,2006,68800,33860,33716.774,0,0,0.0079,1025745.77,1,0,1
Z1119001,1119,30/06/2006,30/06/2006,615724.35,1,783294.77,0.0283,0.0367,25610,0.07,6,30,6,2006,198435,96110,77552.581,0,0,0.0416,762593.1027,1,0,1
Z1899001,1899,30/06/2006,30/06/2006,468312.87,1,304726.79,0.0212,0.0136,23735,0.07,6,30,6,2006,149060,52260,68249.032,0,0,0.0507,756562.7923,1,0,1
Z0241002,241,29/06/2006,29/06/2006,3332203.9,1,3443432.59,0.1582,0.1648,48280,0.14,5,29,6,2006,202370,79150,104161.29,0,0,0.0145,4564380.429,0,0,1
Z0951001,951,29/06/2006,29/06/2006,1269269.27,1,1114453.21,0.0595,0.0526,31940,0.09,5,29,6,2006,107820,71650,99694.194,0,0,0.0252,1060209.161,0,0,1
Z1031001,1031,29/06/2006,29/06/2006,585797.71,1,788337.64,0.0268,0.0369,12670,0.04,5,29,6,2006,70570,9390,34801.29,0,0,0.0216,1025745.77,0,0,1
Z1119001,1119,29/06/2006,29/06/2006,748206.71,1,645804.53,0.0346,0.03,38835,0.11,5,29,6,2006,151810,31090,77457.903,0,0,0.0519,762593.1027,0,0,1
Z1899001,1899,29/06/2006,29/06/2006,506930.6,1,360649.96,0.0231,0.0163,29735,0.09,5,29,6,2006,128915,26115,65428.71,0,0,0.0587,756562.7923,0,0,1
Z0241002,241,28/06/2006,28/06/2006,4221619.84,1,4595194.26,0.2007,0.2202,86450,0.25,4,28,6,2006,239960,34120,108184.677,0,0,0.0205,4564380.429,0,0,1
Z0951001,951,28/06/2006,28/06/2006,1172775.49,1,1031994.85,0.0549,0.0486,36320,0.11,4,28,6,2006,132400,48905,103360.806,0,0,0.031,1060209.161,0,0,1
Z1031001,1031,28/06/2006,28/06/2006,801986.24,1,879852.6,0.0372,0.0413,21605,0.06,4,28,6,2006,74960,5520,36259.355,0,0,0.0269,1025745.77,0,0,1
Z1119001,1119,28/06/2006,28/06/2006,622765.84,1,564111.08,0.0286,0.0261,46970,0.14,4,28,6,2006,231880,12900,79166.613,0,0,0.0754,762593.1027,0,0,1
Z1899001,1899,28/06/2006,28/06/2006,596495.48,1,425583.97,0.0273,0.0194,41680,0.12,4,28,6,2006,155435,18795,67210.806,0,0,0.0699,756562.7923,0,0,1
Z0241002,241,27/06/2006,27/06/2006,4063962.31,1,3602237.21,0.1932,0.1724,126610,0.37,3,27,6,2006,127200,28840,108728.548,0,0,0.0312,4564380.429,0,0,1
Z0951001,951,27/06/2006,27/06/2006,1294538.23,1,909468.11,0.0607,0.0427,74855,0.22,3,27,6,2006,97705,42845,103443.871,0,0,0.0578,1060209.161,0,0,1
Z1031001,1031,27/06/2006,27/06/2006,870335.42,1,1017795.63,0.0404,0.0479,37355,0.11,3,27,6,2006,58990,4850,38087.097,0,0,0.0429,1025745.77,0,0,1
Z1119001,1119,27/06/2006,27/06/2006,930385.02,1,846114.31,0.0433,0.0397,86720,0.25,3,27,6,2006,155300,11335,78539.516,0,0,0.0932,762593.1027,0,0,1
Z1899001,1899,27/06/2006,27/06/2006,509277.02,1,270784.72,0.0232,0.012,81655,0.24,3,27,6,2006,88850,21945,68556.452,0,0,0.1603,756562.7923,0,0,1
Z0241002,241,26/06/2006,26/06/2006,6824556.49,1,5887468.98,0.3252,0.2825,256400,0.75,2,26,6,2006,164020,46280,108029.032,0,0,0.0376,4564380.429,0,0,1
Z0951001,951,26/06/2006,26/06/2006,1927829.71,1,1395167.47,0.091,0.0661,153720,0.45,2,26,6,2006,113755,67225,103268.71,0,0,0.0797,1060209.161,0,0,1
Z1031001,1031,26/06/2006,26/06/2006,1399445.66,1,1154423.48,0.0657,0.0545,125345,0.37,2,26,6,2006,75450,5240,39808.387,0,0,0.0896,1025745.77,0,0,1
Z1119001,1119,26/06/2006,26/06/2006,1320319.93,1,789708.98,0.062,0.037,224715,0.66,2,26,6,2006,208015,17450,78579.355,0,0,0.1702,762593.1027,0,0,1
Z1899001,1899,26/06/2006,26/06/2006,1142659.56,1,498555.57,0.0535,0.0229,175210,0.51,2,26,6,2006,118845,22460,71623.548,0,0,0.1533,756562.7923,0,0,1
Z0241002,241,25/06/2006,,,0,,,,49260,0.14,1,25,6,2006,67210,9160,107373.387,1,0,,4564380.429,0,0,1
Z0951001,951,25/06/2006,,,0,,,,49660,0.15,1,25,6,2006,43940,29210,102659.839,1,0,,1060209.161,0,0,1
Z1031001,1031,25/06/2006,,,0,,,,26225,0.08,1,25,6,2006,18250,3510,40645.484,1,0,,1025745.77,0,0,1
Z1119001,1119,25/06/2006,,,0,,,,41250,0.12,1,25,6,2006,51930,9305,77794.032,1,0,,762593.1027,0,0,1
Z1899001,1899,25/06/2006,,,0,,,,71975,0.21,1,25,6,2006,42965,8800,70516.774,1,0,,756562.7923,0,0,1
Z0241002,241,24/06/2006,,,0,,,,156870,0.46,7,24,6,2006,115565,36910,106733.548,0,1,,4564380.429,0,1,1
Z0951001,951,24/06/2006,,,0,,,,80765,0.24,7,24,6,2006,54555,50755,101745.645,0,1,,1060209.161,0,1,1
Z1031001,1031,24/06/2006,,,0,,,,48815,0.14,7,24,6,2006,33710,4600,40754.839,0,1,,1025745.77,0,1,1
Z1119001,1119,24/06/2006,,,0,,,,132360,0.39,7,24,6,2006,116620,21310,77173.548,0,1,,762593.1027,0,1,1
Z1899001,1899,24/06/2006,,,0,,,,111785,0.33,7,24,6,2006,62630,22390,70286.452,0,1,,756562.7923,0,1,1
Z0241002,241,23/06/2006,23/06/2006,4704622.37,1,4502332.34,0.2238,0.2158,182875,0.54,6,23,6,2006,116180,48440,105964.032,0,0,0.0389,4564380.429,1,0,1
Z0951001,951,23/06/2006,23/06/2006,1204643.98,1,841819.78,0.0564,0.0395,110040,0.32,6,23,6,2006,80085,82995,101462.258,0,0,0.0913,1060209.161,1,0,1
Z1031001,1031,23/06/2006,23/06/2006,1058209.36,1,954812.02,0.0494,0.0449,68800,0.2,6,23,6,2006,33860,8540,40759.355,0,0,0.065,1025745.77,1,0,1
Z1119001,1119,23/06/2006,23/06/2006,1099115.05,1,696745.26,0.0514,0.0325,198435,0.58,6,23,6,2006,96110,20300,77009.516,0,0,0.1805,762593.1027,1,0,1
Z1899001,1899,23/06/2006,23/06/2006,629301.72,1,325138.64,0.0289,0.0146,149060,0.44,6,23,6,2006,52260,39025,69927.742,0,0,0.2369,756562.7923,1,0,1
Z0241002,241,22/06/2006,22/06/2006,5105132.6,1,4663781.84,0.2429,0.2235,202370,0.59,5,22,6,2006,79150,44970,105005.484,0,0,0.0396,4564380.429,0,0,1
Z0951001,951,22/06/2006,22/06/2006,953217.41,1,743657.95,0.0444,0.0347,107820,0.32,5,22,6,2006,71650,103110,101381.935,0,0,0.1131,1060209.161,0,0,1
Z1031001,1031,22/06/2006,22/06/2006,759888.32,1,613829.5,0.0352,0.0285,70570,0.21,5,22,6,2006,9390,10700,41230.323,0,0,0.0929,1025745.77,0,0,1
Z1119001,1119,22/06/2006,22/06/2006,866778.24,1,605064.18,0.0403,0.0281,151810,0.44,5,22,6,2006,31090,31610,76565.806,0,0,0.1751,762593.1027,0,0,1
Z1899001,1899,22/06/2006,22/06/2006,900838.21,1,558060.34,0.0419,0.0258,128915,0.38,5,22,6,2006,26115,58205,69298.71,0,0,0.1431,756562.7923,0,0,1
Z0241002,241,21/06/2006,21/06/2006,4415216.12,1,4108660.56,0.21,0.1968,239960,0.7,4,21,6,2006,34120,122635,106903.871,0,0,0.0543,4564380.429,0,0,1
Z0951001,951,21/06/2006,21/06/2006,1808210.12,1,1413511.28,0.0853,0.067,132400,0.39,4,21,6,2006,48905,126390,104934.032,0,0,0.0732,1060209.161,0,0,1
Z1031001,1031,21/06/2006,21/06/2006,1110862.45,1,1113812.0,0.0519,0.0526,74960,0.22,4,21,6,2006,5520,12270,42917.742,0,0,0.0675,1025745.77,0,0,1
Z1119001,1119,21/06/2006,21/06/2006,1125341.88,1,1054988.61,0.0526,0.0497,231880,0.68,4,21,6,2006,12900,54420,78193.871,0,0,0.2061,762593.1027,0,0,1
Z1899001,1899,21/06/2006,21/06/2006,655291.92,1,326204.67,0.0302,0.0146,155435,0.45,4,21,6,2006,18795,83390,69700.968,0,0,0.2372,756562.7923,0,0,1
Z0241002,241,20/06/2006,20/06/2006,4524524.42,1,4599769.45,0.2152,0.2204,127200,0.37,3,20,6,2006,28840,105270,112706.935,0,0,0.0281,4564380.429,0,0,1
Z0951001,951,20/06/2006,20/06/2006,1148200.18,1,849862.49,0.0537,0.0399,97705,0.29,3,20,6,2006,42845,135560,109939.355,0,0,0.0851,1060209.161,0,0,1
Z1031001,1031,20/06/2006,20/06/2006,1620883.33,1,1650787.22,0.0763,0.0784,58990,0.17,3,20,6,2006,4850,17510,47746.129,0,0,0.0364,1025745.77,0,0,1
Z1119001,1119,20/06/2006,20/06/2006,1024918.55,1,918363.05,0.0478,0.0432,155300,0.45,3,20,6,2006,11335,46010,82934.516,0,0,0.1515,762593.1027,0,0,1
Z1899001,1899,20/06/2006,20/06/2006,543830.33,1,245590.91,0.0248,0.0108,88850,0.26,3,20,6,2006,21945,67135,73690.161,0,0,0.1634,756562.7923,0,0,1
Z0241002,241,19/06/2006,19/06/2006,6224846.37,1,5332979.48,0.2965,0.2558,164020,0.48,2,19,6,2006,46280,258760,111655.161,0,0,0.0263,4564380.429,0,0,1
Z0951001,951,19/06/2006,19/06/2006,1477319.56,1,961076.58,0.0695,0.0452,113755,0.33,2,19,6,2006,67225,98455,109796.774,0,0,0.077,1060209.161,0,0,1
Z1031001,1031,19/06/2006,19/06/2006,1409290.78,1,1097493.6,0.0662,0.0518,75450,0.22,2,19,6,2006,5240,52980,50467.097,0,0,0.0535,1025745.77,0,0,1
Z1119001,1119,19/06/2006,19/06/2006,1337883.52,1,982641.09,0.0628,0.0463,208015,0.61,2,19,6,2006,17450,72745,82054.677,0,0,0.1555,762593.1027,0,0,1
Z1899001,1899,19/06/2006,19/06/2006,908350.01,1,441843.36,0.0423,0.0202,118845,0.35,2,19,6,2006,22460,218815,73149.677,0,0,0.1308,756562.7923,0,0,1
Z0241002,241,18/06/2006,,,0,,,,67210,0.2,1,18,6,2006,9160,54700,108340.484,1,0,,4564380.429,0,0,1
Z0951001,951,18/06/2006,,,0,,,,43940,0.13,1,18,6,2006,29210,47850,113474.839,1,0,,1060209.161,0,0,1
Z1031001,1031,18/06/2006,,,0,,,,18250,0.05,1,18,6,2006,3510,20480,52909.839,1,0,,1025745.77,0,0,1
Z1119001,1119,18/06/2006,,,0,,,,51930,0.15,1,18,6,2006,9305,24715,81039.194,1,0,,762593.1027,0,0,1
Z1899001,1899,18/06/2006,,,0,,,,42965,0.13,1,18,6,2006,8800,59495,72274.032,1,0,,756562.7923,0,0,1
Z0241002,241,17/06/2006,,,0,,,,115565,0.34,7,17,6,2006,36910,136930,106835.645,0,1,,4564380.429,0,1,1
Z0951001,951,17/06/2006,,,0,,,,54555,0.16,7,17,6,2006,50755,135720,112946.452,0,1,,1060209.161,0,1,1
Z1031001,1031,17/06/2006,,,0,,,,33710,0.1,7,17,6,2006,4600,18900,52571.452,0,1,,1025745.77,0,1,1
Z1119001,1119,17/06/2006,,,0,,,,116620,0.34,7,17,6,2006,21310,67300,78782.903,0,1,,762593.1027,0,1,1
Z1899001,1899,17/06/2006,,,0,,,,62630,0.18,7,17,6,2006,22390,65790,70928.871,0,1,,756562.7923,0,1,1
Z0241002,241,16/06/2006,16/06/2006,4746930.05,1,4319561.48,0.2258,0.2069,116180,0.34,6,16,6,2006,48440,130260,106046.613,0,0,0.0245,4564380.429,1,0,1
Z0951001,951,16/06/2006,16/06/2006,1292643.08,1,1131730.72,0.0606,0.0534,80085,0.23,6,16,6,2006,82995,157690,111008.548,0,0,0.062,1060209.161,1,0,1
Z1031001,1031,16/06/2006,16/06/2006,866255.76,1,755732.77,0.0402,0.0353,33860,0.1,6,16,6,2006,8540,23360,53617.258,0,0,0.0391,1025745.77,1,0,1
Z1119001,1119,16/06/2006,16/06/2006,792742.25,1,742486.04,0.0367,0.0347,96110,0.28,6,16,6,2006,20300,56425,76202.903,0,0,0.1212,762593.1027,1,0,1
Z1899001,1899,16/06/2006,16/06/2006,590486.87,1,375810.67,0.0271,0.017,52260,0.15,6,16,6,2006,39025,20115,70143.387,0,0,0.0885,756562.7923,1,0,1
Z0241002,241,15/06/2006,15/06/2006,3843688.04,1,3685048.06,0.1826,0.1764,79150,0.23,5,15,6,2006,44970,100900,106314.355,0,0,0.0206,4564380.429,0,0,1
Z0951001,951,15/06/2006,15/06/2006,960450.56,1,848903.9,0.0448,0.0398,71650,0.21,5,15,6,2006,103110,123985,111979.839,0,0,0.0746,1060209.161,0,0,1
Z1031001,1031,15/06/2006,15/06/2006,795077.11,1,849414.95,0.0368,0.0398,9390,0.03,5,15,6,2006,10700,13400,55792.419,0,0,0.0118,1025745.77,0,0,1
Z1119001,1119,15/06/2006,15/06/2006,542722.06,1,502869.88,0.0248,0.0232,31090,0.09,5,15,6,2006,31610,61140,77772.097,0,0,0.0573,762593.1027,0,0,1
Z1899001,1899,15/06/2006,15/06/2006,334795.76,1,216994.62,0.0148,0.0094,26115,0.08,5,15,6,2006,58205,98635,69113.065,0,0,0.078,756562.7923,0,0,1
Z0241002,241,14/06/2006,14/06/2006,3405329.18,1,3472807.76,0.1617,0.1662,34120,0.1,4,14,6,2006,122635,43570,106095.161,0,0,0.01,4564380.429,0,0,1
